CAI Type,Entity name,Entity number,CMS number,FRN,Location ID,Street address,City,State or territory,Zip code,Longitude,Latitude,Explanation,Broadband Need,Broadband Availability
H,TOPEKA CHIROPRACTIC AND WELLNESS CENTER LLC,,1295770782,,1311883657,2400 SW 29TH ST,TOPEKA,KS,66611,-95.70833965,39.01554012,,1000,
H,SAM'S PHARMACY 10-8176,,20043393,,1311883381,1401 SW WANAMAKER RD,TOPEKA,KS,66604,-95.76462828,39.04162673,,1000,
H,WAL-MART PHARMACY 10-1802,,20037741,,1311883380,1501 SW WANAMAKER RD,TOPEKA,KS,66604,-95.76464528,39.03951152,,1000,
F,MTAA FIRE DEPARTMENT,,,,1311883230,6510 SE Forbes AVE,Topeka,KS,66619,-95.67595631,38.94526119,,1000,
S,RANDOLPH ELEM,77076,,2399022686,1311883103,1400 SW Randolph Ave,Topeka,KS,66604,-95.71021284,39.04070164,,1000,1000
C,"COMMUNITY ACTION, INC",,,,1311882355,1000 SE Hancock St,Topeka,KS,66605,-95.66441226,39.04404707,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,JAYHAWK AREA AGENCY ON AGING,,,,1311881987,2910 SW Topeka Blvd,Topeka,KS,66611,-95.68715153,39.01447801,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
F,BREWSTER HEALTH CENTER,,,,1311880745,1001 SW 29TH ST,Topeka,KS,66611,-95.69037385,39.01403807,,1000,1000
H,BREWSTER HEALTH CENTER,,175044,,1311880745,1001 SW 29TH ST,TOPEKA,KS,66611,-95.69037385,39.01403807,,1000,1000
H,TOPEKA PHYSICIAN GROUP LLC,,1013452879,,1311880744,1101 SW 29TH ST,TOPEKA,KS,66611,-95.69122894,39.01478004,,1000,
H,UK ST FRANCIS URGENT CARE,,1336611797,,1311880744,1101 SW 29TH ST,TOPEKA,KS,66611,-95.69122894,39.01478004,,1000,
F,EVENTIDE CONVALESCENT CENTER,,,,1311880586,2015 SE 10TH AVE,Topeka,KS,66607,-95.64945176,39.0433789,,1000,1000
H,LEGACY ON 10TH AVENUE,,175113,,1311880586,2015 SE 10TH AVENUE,TOPEKA,KS,66607,-95.64945176,39.0433789,,1000,1000
H,STORMONT VAIL RETAIL PHA,,20240727,,1311880421,2252 SW 10TH AVE,TOPEKA,KS,66604,-95.70537835,39.05158172,,1000,5000
F,TOPEKA CITY POLICE DEPT,,,,1311879798,1600 NE Quincy St,Topeka,KS,66608,-95.66055687,39.07791736,,1000,1000
H,DILLON PHARMACY,,20160849,,1311879586,800 NW 25TH ST,TOPEKA,KS,66618,-95.67455127,39.09361893,,1000,1000
F,COUNTRYSIDE HEALTH CENTER,,,,1311878500,440 WOODLAND,Topeka,KS,66607,-95.63894061,39.04793836,,1000,1000
H,COUNTRYSIDE HEALTH CENTER,,,,1311878500,440 SE WOODLAND AVENUE,TOPEKA,KS,66607,-95.63894061,39.04793836,,1000,1000
S,WASHBURN UNIVERSITY,,,,1311878339,1700 SW College Avenue,Topeka,KS,66621,-95.7044452,39.03109139,,1000,
H,COTTON O'NEIL CLINIC REVOCABLE TRUST,,1114961422,,1311878291,6725 SW 29TH ST,TOPEKA,KS,66614,-95.77970179,39.01401107,,1000,
H,CPAP SUPPLIES & SERVICES LLC,,20098809,,1311878287,2905 SW GAGE BLVD,TOPEKA,KS,66614,-95.72769058,39.014381,,1000,
S,WANAMAKER ELEM,77122,,2399033091,1311878061,6630 SW 10th,Topeka,KS,66615,-95.77655147,39.05128279,,1000,
H,OPHTHALMOLOGY PA,,20263863,,1311877966,1616 SW 8TH AVE,TOPEKA,KS,66606,-95.69653447,39.05469703,,1000,1000
H,DILLON PHARMACY,,20161257,,1311877722,6829 SW 29TH ST,TOPEKA,KS,66614,-95.78226204,39.0133889,,1000,1000
S,INDIAN HILLS ELEMENTARY,77121,,2399033091,1311877718,7445 SW 29th,Topeka,KS,66614,-95.79611743,39.01305697,,1000,
F,ALDERSGATE VILLAGE HEALTH UNIT,,,,1311877697,3220 SW ALBRIGHT DR,Topeka,KS,66614,-95.78957877,39.0083214,,1000,1000
H,THE GARDENS AT ALDERSGATE,,175340,,1311877697,3220 SW ALBRIGHT DRIVE,TOPEKA,KS,66614,-95.78957877,39.0083214,,1000,1000
S,PAULINE CENTRAL PRIMARY,77137,,2399033091,1311877179,6625 SW Westview,Topeka,KS,66619,-95.69758957,38.94723739,,1000,
S,MCCARTER ELEM,77075,,2399022686,1311877109,5512 SW 16th St,Topeka,KS,66604,-95.74925174,39.03805847,,1000,
H,RADIOLOGY AND NUCLEAR MEDICINE LLC,,1275563884,,1311876870,5648 SW 29TH ST,TOPEKA,KS,66614,-95.75196791,39.01516118,,1000,1000
H,PROMEDICA HOSPICE (TOPEKA),,171534,,1311876844,5601 SW BARRINGTON COURT,TOPEKA,KS,66614,-95.75014083,39.01652822,,1000,
F,AUTUMN HOME PLUS,,,,1311876747,747 NW WALNUT LN,Topeka,KS,66617,-95.67263408,39.09900757,,1000,1000
F,ENDOSCOPY & SURGERY CTR OF TOPEKA,,,,1311876495,2200 SW 6TH AVE,Topeka,KS,66606,-95.70230105,39.05903757,,1000,
H,KANSAS MEDICAL CLINIC PA,,1063981272,,1311876495,2200 SW 6TH ST,TOPEKA,KS,66606,-95.70230105,39.05903757,,1000,
G,"HEALTH CARE STABILIZATION FUND, BOARD OF GOVERNORS",,,,1311876157,300 SW 8th Avenue,Topeka,KS,66603,-95.67750657,39.04998056,,1000,
G,ADMINISTRATION - FACILITIES AND PROPERTY MGMT,,,,1311876156,700 SW Harrison,Topeka,KS,66603,-95.67760152,39.05087127,,1000,
G,"BEHAVIORAL SCIENCE, REGULATORY BOARD",,,,1311876156,700 SW Harrison St,Topeka,KS,66603,-95.67760152,39.05087127,,1000,
G,"RACING & GAMING COMMISSION, KANSAS",,,,1311876156,700 SW Harrison St,Topeka,KS,66603,-95.67760152,39.05087127,,1000,
G,"TAX APPEALS, STATE BOARD OF",,,,1311876156,700 SW Harrison,Topeka,KS,66603,-95.67760152,39.05087127,,1000,
G,"TRANSPORTATION, DEPARTMENT OF",,,,1311876156,700 SW Harrison St,Topeka,KS,66612,-95.67760152,39.05087127,,1000,
F,MIDLAND CARE SERVICES,,,,1311876147,130 SW FRAZIER CIRCLE,Topeka,KS,66606,-95.72073989,39.06591616,,1000,1000
F,MIDLAND GARDENVIEW RESPITE CENTER,,,,1311876145,120 SW FRAZIER CIRCLE,Topeka,KS,66606,-95.72144096,39.06656822,,1000,1000
H,COTTON O'NEIL CLINIC REVOCABLE TRUST,,1073876520,,1311876131,3520 SW 6TH ST,TOPEKA,KS,66606,-95.71990171,39.0593075,,1000,
H,TOPEKA PHYSICIAN GROUP LLC,,1346200615,,1311876008,631 SW HORNE ST,TOPEKA,KS,66606,-95.69543436,39.05621129,,1000,1000
F,KANSAS DIALYSIS SERVICES LC,,,,1311876007,634 SW MULVANE,Topeka,KS,66606,-95.69608442,39.05674824,,1000,
F,SELECT SPECIALTY HOSPITAL OF TOPEKA,,,,1311876007,1700 SW 7TH STE 840,Topeka,KS,66606,-95.69608442,39.05674824,,1000,
F,UNIVERSITY OF KANSAS HEALTH SYSTEM - ST. FRANCIS CAMPUS (TOPEKA),,,,1311876007,1700 SW 7TH ST,Topeka,KS,66606,-95.69608442,39.05674824,,1000,
H,UKHS-ST. FRANCIS CAMPUS,,,,1311876007,1700 SW 7TH ST,TOPEKA,KS,66606,-95.69608442,39.05674824,,1000,
H,UNIVERSITY OF KANSAS HEALTH SYSTEM - ST FRANCIS CAMPUS,,170016,,1311876007,1700 SW 7TH STREET,TOPEKA,KS,66606,-95.69608442,39.05674824,,1000,
H,DAVITA TOPEKA DIALYSIS,,172508,,1311876007,634 SW Mulvane St,Topeka,KS,66606,-95.69608442,39.05674824,,1000,
H,TOPEKA PHYSICIAN GROUP LLC,,1013322528,,1311876007,1700 SW 7TH ST,TOPEKA,KS,66606,-95.69608442,39.05674824,,1000,
H,COGENT HEALTHCARE OF TEXAS PA,,1013398957,,1311876007,1700 SW 7TH ST,TOPEKA,KS,66606,-95.69608442,39.05674824,,1000,
H,KANSAS UNIVERSITY PHYSICIANS INC,,1134327968,,1311876007,1700 SW 7TH ST,TOPEKA,KS,66606,-95.69608442,39.05674824,,1000,
H,SOUND PHYSICIANS EMERGENCY MEDICINE OF KANSAS LLC,,1194062471,,1311876007,1700 SW 7TH ST,TOPEKA,KS,66606,-95.69608442,39.05674824,,1000,
H,TOPEKA PHYSICIAN GROUP LLC,,1275828535,,1311876007,634 SW MULVANE ST,TOPEKA,KS,66606,-95.69608442,39.05674824,,1000,
H,RADIOLOGY AND NUCLEAR MEDICINE LLC,,1336597582,,1311876007,1700 SW 7TH ST,TOPEKA,KS,66606,-95.69608442,39.05674824,,1000,
S,HERITAGE CHRISTIAN SCHOOL,,,,1311875552,2000 NW CLAY ST,TOPEKA,KS,66608,-95.67799051,39.0853671,,1000,
G,ADJUTANT GENERAL,,,,1311875151,2800 SW Topeka Blvd,Topeka,KS,66611,-95.68493925,39.02127031,,1000,
G,"INFORMATION & TECHNOLOGY SERVICES, OFFICE OF",,,,1311875151,2800 SW Topeka Blvd,Topeka,KS,66611,-95.68493925,39.02127031,,1000,
P,TOPEKA HOUSING AUTHORITY,,,,1311875030,2010 SE CALIFORNIA Avenue,TOPEKA,KS,66607,-95.64956777,39.03180775,,1000,5000
H,WALGREENS #4981,,19947723,,1311874998,3630 SW WANAMAKER RD,TOPEKA,KS,66614,-95.76158497,39.00051862,,1000,1000
F,PLAZA WEST REGIONAL HEALTH CENTER,,,,1311874844,1570 SW WESTPORT DR,Topeka,KS,66604,-95.7588286,39.03863643,,1000,1000
H,PLAZA WEST HEALTHCARE AND REHAB,,175255,,1311874844,1570 SW WESTPORT DRIVE,TOPEKA,KS,66604,-95.7588286,39.03863643,,1000,1000
H,DRS DEUTSCHER AND ROTTINGHAUS OPTOM,,20287731,,1311874457,1140 SW FAIRLAWN RD,TOPEKA,KS,66604,-95.74276209,39.04697226,,1000,1000
H,DRS DEUTSCHER AND ROTTINGHAUS OPTOMETRISTS PA,,1083606545,,1311874457,1140 SW FAIRLAWN RD,TOPEKA,KS,66604,-95.74276209,39.04697226,,1000,1000
S,LOWMAN HILL ELEM,77072,,2399022686,1311874374,1101 SW Garfield Ave,Topeka,KS,66604,-95.69826764,39.04879744,,1000,
F,KANSAS NEUROLOGICAL INSTITUTE,,,,1311874310,3107 SW 21ST STREET,Topeka,KS,66604,-95.71348416,39.02529219,,1000,1000
G,KANSAS NEUROLOGICAL INSTITUTE,,,,1311874310,3107 W 21st St,Topeka,KS,66604,-95.71348416,39.02529219,,1000,1000
F,PEGGY KELLY HOUSE I,,,,1311874303,2111 SW RANDOLPH AVE,Topeka,KS,66614,-95.71150197,39.02893746,,1000,1000
S,TOPEKA COLLEGIATE SCHOOL,77112,,2399022686,1311873703,2200 SW EVENINGSIDE DR,TOPEKA,KS,66614,-95.73538935,39.02703737,,1000,
H,"CFCC AND ASSOCIATES, INC.",,1215299755,,1311873672,2000 SW GAGE BLVD,TOPEKA,KS,66604,-95.72441226,39.03111178,,1000,
H,DRS PRICE YOUNG ODLE AND HORSCH PA,,1013398700,,1311873670,2008 SW GAGE BLVD,TOPEKA,KS,66604,-95.72442326,39.03081165,,1000,1000
S,MIDWEST BARBER COLLEGE,,,,1311873466,901 SW. 37th Street,Topeka,KS,66611,-95.68925674,39.00023169,,1000,1000
G,"HEALING ARTS, KANSAS STATE BOARD OF",,,,1311873294,800 SW Jackson,Topeka,KS,66612,-95.67523434,39.04869743,,1000,
G,LEGISLATIVE DIVISON OF POST AUDIT,,,,1311873294,800 SW Jackson St,Topeka,KS,66612,-95.67523434,39.04869743,,1000,
G,OFFICE OF THE STATE FIRE MARSHAL,,,,1311873294,800 SW Jackson,Topeka,KS,66612,-95.67523434,39.04869743,,1000,
G,"PHARMACY, BOARD OF",,,,1311873294,800 SW Jackson,Topeka,KS,66612,-95.67523434,39.04869743,,1000,
S,HIGHLAND PARK CENTRAL,77083,,2399022686,1311872334,2717 SE Illinois Ave,Topeka,KS,66605,-95.66013983,39.01803647,,1000,
H,TELEMEDICO PHYSICIANS SC,,1093366452,,1311872333,534 S KANSAS AVE,TOPEKA,KS,66603,-95.67258907,39.05209187,,1000,
H,JAYHAWK PHARMACY AND PATIENT SUPPLY,,20204067,,1311872314,2860 SW MISSION WOODS DR,TOPEKA,KS,66614,-95.77871769,39.01505617,,1000,
H,COTTON O'NEIL CLINIC REVOCABLE TRUST,,1023485802,,1311872270,6650 SW MISSION VALLEY DR,TOPEKA,KS,66614,-95.77843966,39.01579014,,1000,1000
H,CHRISTOPHER M BRODINE DPM PA,,20196297,,1311871775,2010 SW 10TH AVE,TOPEKA,KS,66604,-95.70243906,39.05168073,,1000,1000
H,RYAN J MCCALLA DPM PA,,20268129,,1311871775,2010 SW 10TH AVE,TOPEKA,KS,66604,-95.70243906,39.05168073,,1000,1000
H,COTTON O'NEIL CLINIC REVOCABLE TRUST,,1396073201,,1311871759,901 SW GARFIELD AVE,TOPEKA,KS,66606,-95.69827364,39.05292886,,1000,
H,REBOUND PHYSICAL THERAPY INC,,1225124126,,1311870641,5220 SW 17TH ST,TOPEKA,KS,66604,-95.74443926,39.03779034,,1000,
H,DILLON PHARMACY,,20160909,,1311870513,2815 SW 29TH ST,TOPEKA,KS,66614,-95.71398911,39.01412708,,1000,1000
H,KYLE BRENT DOTSON (KYLE DOTSON OD),,20286927,,1311869569,2211 SE 29TH ST,TOPEKA,KS,66605,-95.64730655,39.01477604,,1000,1000
H,"CAVANAUGH EYE CENTER, PA",,1083686729,,1311869569,2211 SE 29TH ST,TOPEKA,KS,66605,-95.64730655,39.01477604,,1000,1000
H,REM ANESTHESIA LLC,,1033414321,,1311869534,2037 SE 29TH ST,TOPEKA,KS,66605,-95.64878969,39.01401107,,1000,
G,FEDERAL LEASED BUILDING,,,,1311869178,3712 SW BURLINGAME RD,TOPEKA,KS,66609,-95.70408422,38.9993185,,1000,
F,C & R BOARDING CARE HOME,,,,1311869083,5900 NW GLENWOOD DRIVE,Topeka,KS,66617,-95.66775159,39.15291886,,1000,1000
C,PHILIP BILLARD POST #1650,,,,1311868609,3110 SW Huntoon St,Topeka,KS,66604,-95.71624544,39.04445101,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,5000
H,LENSCRAFTERS #038,,20141547,,1311868330,1801 SW WANAMAKER RD,TOPEKA,KS,66604,-95.76620644,39.03110678,,1000,1000
G,USDA BUILDING - TOPEKA,,,,1311867769,1131 SW WINDING RD,TOPEKA,KS,66615,-95.76717353,39.04685825,,1000,
H,METRO INFECTIOUS DISEASE CONSULTANTS LLC,,1104909399,,1311867769,1131 SW WINDING RD,TOPEKA,KS,66615,-95.76717353,39.04685825,,1000,
F,TOPEKA CITY POLICE DEPT,,,,1311867628,201 SW Clay St,Topeka,KS,66606,-95.68666748,39.06080165,,1000,
S,MEADOWS ELEMENTARY,77089,,2399022686,1311867628,201 SW Clay St,Topeka,KS,66606,-95.68666748,39.06080165,,1000,
H,WALGREENS #15601,,19988169,,1311867454,2101 NW TOPEKA BLVD,TOPEKA,KS,66608,-95.66545136,39.08815248,,1000,
G,KANSAS BUREAU OF INVESTIGATION,,,,1311867017,1620 SW Tyler,Topeka,KS,66612,-95.68398911,39.03749731,,1000,
H,WALGREENS COMPANY 3069,,19981731,,1311866331,1001 SW TOPEKA BLVD,TOPEKA,KS,66612,-95.68267308,39.04729239,,1000,
C,BOYS & GIRLS CLUB OF TOPEKA,,,,1311865529,550 SE 27th St,Topeka,KS,66605,-95.67077389,39.01948251,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
H,RADIOLOGY AND NUCLEAR MEDICINE LLC,,1104855501,,1311865494,2200 SW 10TH AVE,TOPEKA,KS,66604,-95.70418923,39.05164173,,1000,
F,TOPEKA CITY POLICE DEPT,,,,1311864885,401 SE Market St,Topeka,KS,66607,-95.64898961,39.04846741,,1000,
S,SCOTT DUAL LANGUAGE MAGNET,77097,,2399022686,1311864885,401 SE Market St,Topeka,KS,66607,-95.64898961,39.04846741,,1000,
H,COTTON O'NEIL CLINIC REVOCABLE TRUST,,1205012655,,1311863995,4505 NW FIELDING RD,TOPEKA,KS,66618,-95.7148342,39.12854142,,1000,1000
S,PATHWAYS LEARNING CENTER,16059134,,2399033091,1311863132,4101 SW Martin Dr,Topeka,KS,66609,-95.69804062,38.99423809,,1000,1000
H,AVALON HOSPICE (TOPEKA),,171546,,1311863095,5375 SW 7TH STREET,TOPEKA,KS,66606,-95.74531235,39.05568713,,1000,1000
H,ANGELS CARE HOME HEALTH,,178088,,1311863095,5375 SW 7TH ST,TOPEKA,KS,66606,-95.74531235,39.05568713,,1000,1000
S,LANDON MIDDLE SCHOOL,77095,,2399022686,1311863080,731 SW Fairlawn Rd,Topeka,KS,66606,-95.74478929,39.05505117,,1000,
F,TOPEKA SURGERY CENTER INC,,,,1311862759,3630 SW FAIRLAWN,Topeka,KS,66614,-95.74425624,39.00185175,,1000,
H,ARLA JEAN GENSTLER MD PA,,1104072784,,1311862759,3630 SW FAIRLAWN RD,TOPEKA,KS,66614,-95.74425624,39.00185175,,1000,
H,REM ANESTHESIA LLC,,1396215414,,1311862759,3630 SW FAIRLAWN RD,TOPEKA,KS,66614,-95.74425624,39.00185175,,1000,
H,ENHABIT HOME HEALTH,,177216,,1311862754,3620 SW FAIRLAWN RD,TOPEKA,KS,66614,-95.74374519,39.00210188,,1000,1000
H,FAITH HOSPICE INC,,171607,,1311862607,3600 SW BURLINGAME RD,TOPEKA,KS,66611,-95.70539035,39.00213188,,1000,1000
H,FAITH HOME HEALTH,,178112,,1311862607,3600 SW BURLINGAME RD,TOPEKA,KS,66611,-95.70539035,39.00213188,,1000,1000
H,"ARIA VISION CARE, LLC",,1093181158,,1311861995,112 SW 7TH ST,TOPEKA,KS,66603,-95.67469028,39.05069763,,1000,
G,"HIGHWAY PATROL, KANSAS",,,,1311861991,122 SW 7th St,Topeka,KS,66603,-95.67496225,39.05075826,,1000,
G,IOOF BUILDING,,,,1311861988,117 SW 6TH AVE,TOPEKA,KS,66603,-95.67446726,39.05164773,,1000,1000
G,ADMINISTRATION - OFFICE OF CHIEF COUNSEL,,,,1311861848,1000 SW Jackson St,Topeka,KS,66612,-95.67675643,39.04528771,,1000,
G,ADMINISTRATION - PROCUREMENT AND CONTRACTS (DOA),,,,1311861848,1000 SW Jackson St,Topeka,KS,66612,-95.67675643,39.04528771,,1000,
G,"ADMINISTRATION, DEPARTMENT OF",,,,1311861848,1000 SW Jackson St,Topeka,KS,66612,-95.67675643,39.04528771,,1000,
G,"COMMERCE, KANSAS DEPARTMENT OF",,,,1311861848,1000 SW Jackson St,Topeka,KS,66612,-95.67675643,39.04528771,,1000,
G,"REGENTS, BOARD OF",,,,1311861848,1000 SW Jackson St,Topeka,KS,66612,-95.67675643,39.04528771,,1000,
G,SHAWNEE COUNTY OFFICE,,,,1311861779,707 SE Quincy St,Topeka,KS,66603,-95.672828,39.04966653,,1000,1000
C,KANSAS COMMUNITY CORRECTIONS OFFICES (3RD JUDICIAL DISTRICT COMMUNITY CORRECTIONS),,,,1311861770,712 S. Kansas Ave,Topeka,KS,66603,-95.67366718,39.04966753,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
S,MCEACHRON ELEM,77116,,2399022686,1311861060,4433 SW 29th Terr,Topeka,KS,66614,-95.73273409,39.01326199,,1000,
S,JAGUAR ACADEMY,,,2399022686,1311860363,2600 SW 33rd St.,Topeka,KS,66604,-95.70944076,39.01057262,,1000,
S,JARDINE MIDDLE SCHOOL,77106,,2399022686,1311860363,2600 SW 33rd St,Topeka,KS,66611,-95.70944076,39.01057262,,1000,
S,LOGAN ELEMENTARY,77101,,2399019498,1311860297,1124 NW Lyman Rd,Topeka,KS,66608,-95.67731255,39.08823149,,1000,
H,LINCARE INC,,20192121,,1311859372,1232 SW LANE,TOPEKA,KS,66604,-95.71865168,39.04460203,,1000,5000
G,"LOTTERY, KANSAS",,,,1311858993,128 N Kansas Ave,Topeka,KS,66603,-95.66934579,39.05962715,,1000,
H,COTTON O'NEIL CLINIC REVOCABLE TRUST,,1023020922,,1311858584,1130 N KANSAS AVE,TOPEKA,KS,66605,-95.66443926,39.07111078,,1000,1000
S,CAIR PARAVEL LATIN SCHOOL,77090,,,1311858313,635 SW CLAY ST,TOPEKA,KS,66606,-95.68837365,39.05458802,,1000,1000
S,MARJORIE FRENCH MIDDLE SCHOOL,77118,,2399022686,1311857888,5257 SW 33rd St,Topeka,KS,66614,-95.74628944,39.00717738,,1000,
F,COTTON-O'NEIL CLINIC ENDOSCOPY CTR,,,,1311857372,720 SW LANE STREET,Topeka,KS,66606,-95.69230605,39.0543,,1000,
H,COTTON O'NEIL CLINIC REVOCABLE TRUST,,1396212528,,1311857372,720 SW LANE ST,TOPEKA,KS,66606,-95.69230605,39.0543,,1000,
G,TOPEKA CORRECTIONAL FACILITY,,,,1311857163,815 SE Rice Road,Topeka,KS,66607,-95.62763452,39.04233142,,1000,
H,HY-VEE PHARMACY (1658),,20049777,,1311856849,2951 SW WANNAMAKER ROAD,TOPEKA,KS,66614,-95.76397811,39.01224789,,1000,
G,FEDERAL LEASED BUILDING,,,,1311856836,6111 SW 29TH ST,TOPEKA,KS,66614,-95.76528934,39.01428109,,1000,1000
F,"VA MEDICAL CENTER - TOPEKA, KS",,,,1311856789,2200 SW Gage Blvd,Topeka,KS,66622,-95.72137395,39.02671224,,1000,
H,CENTER FOR MANUAL MEDICINE PA,,1023666336,,1311856754,5000 SW 21st St,TOPEKA,KS,66604,-95.74237805,39.02962753,,1000,1000
H,BOLZ CHIROPRACTIC CLINIC PA,,1376834978,,1311856753,4990 SW 21st St,TOPEKA,KS,66604,-95.74164098,39.02968253,,1000,
G,NPS PARKING GARAGE,,,,1311856499,130 SE 15TH ST,TOPEKA,KS,66612,-95.67758457,39.03903257,,1000,1000
H,"DIALYSIS SPECIALISTS OF TOPEKA, INC.",,172527,,1311856378,3931 Gage Center Drive,TOPEKA,KS,66604,-95.72655147,39.04255282,,1000,1000
H,DILLON PHARMACY #87,,20162499,,1311855867,5311 SW 22ND PL,TOPEKA,KS,66614,-95.7448902,39.02664723,,1000,
H,WALGREENS #4557,,19983135,,1311855594,2121 SW FAIRLAWN RD,TOPEKA,KS,66614,-95.74445626,39.02826149,,1000,1000
H,REUTERS BOOTS SHOES REPAIR,,20199009,,1311855591,2104 SW FAIRLAWN PLAZA DR,TOPEKA,KS,66614,-95.7458123,39.02866743,,1000,1000
F,BRIGHTON PLACE WEST,,,,1311855530,331 SW OAKLEY AVE,Topeka,KS,66606,-95.7158403,39.06218288,,1000,1000
H,BRIGHTON PLACE WEST,,175547,,1311855530,331 SW OAKLEY STREET,TOPEKA,KS,66606,-95.7158403,39.06218288,,1000,1000
H,WAL-MART PHARMACY 10-5441,,20028453,,1311853745,2600 NW ROCHESTER RD,TOPEKA,KS,66617,-95.6718239,39.09383195,,1000,
F,BRIARCLIFF CARE CENTER,,,,1311853016,3224 SW 29TH ST,Topeka,KS,66614,-95.71827364,39.01544211,,1000,1000
H,"APOLLO HOMECARE OF KANSAS, INC.",,20011491,,1311852888,4410 SW 21ST ST,TOPEKA,KS,66604,-95.73098981,39.03006767,,1000,5000
S,EISENHOWER MIDDLE SCHOOL,77086,,2399022686,1311852797,3305 SE Minnesota Ave,Topeka,KS,66605,-95.65868968,39.00694126,,1000,
S,ROSS ELEMENTARY,16047307,,2399022686,1311852797,1400 SE 34th St,Topeka,KS,66605,-95.65868968,39.00694126,,1000,
S,ST MATTHEW CATHOLIC SCHOOL,77082,,2399000828,1311852614,1000 SE 28TH ST,TOPEKA,KS,66605,-95.66544036,39.01770834,,1000,1000
H,FOREFRONT-ROSENZWEIG MEDICAL SERVICES PROFESSIONAL CORPORATION,,1356633945,,1311852202,2101 SW 21ST ST,TOPEKA,KS,66604,-95.70463428,39.02946751,,1000,5000
H,TOPEKA PHYSICIAN GROUP LLC,,1073522868,,1311851908,600 SW JEWELL AVE,TOPEKA,KS,66606,-95.69879569,39.05794036,,1000,
H,INTERIM HEALTH CARE OF TOPEKA,,171602,,1311851851,1251 SW ARROWHEAD,TOPEKA,KS,66604,-95.7578065,39.04304097,,1000,
H,INTERIM HEALTHCARE OF TOPEKA,,178098,,1311851851,1251 SW ARROWHEAD,TOPEKA,KS,66604,-95.7578065,39.04304097,,1000,
H,HORIZON ORTHOTIC & PROSTHETIC EXPER,,20164449,,1311851851,1251 SW ARROWHEAD RD,TOPEKA,KS,66604,-95.7578065,39.04304097,,1000,
H,"THE EYEDOCTORS OF TOPEKA, LLC",,20228439,,1311851258,2800 SW WANAMAKER RD,TOPEKA,KS,66614,-95.76150697,39.01563613,,1000,
H,DRS PRICE YOUNG ODLE AND HORSCH PA,,1184971087,,1311851258,2800 SW WANAMAKER RD,TOPEKA,KS,66614,-95.76150697,39.01563613,,1000,
G,EXAMINERS IN FITTING & DISPENSING OF HEARING INSTRUMENTS,,,,1311850533,300 S.W. 10th Ave.,Topeka,KS,66612,-95.67809062,39.04827749,,1000,
G,"GOVERNOR, OFFICE OF",,,,1311850533,300 SW 10th Ave,Topeka,KS,66612,-95.67809062,39.04827749,,1000,
G,LEGISLATIVE COORDINATING COUNCIL,,,,1311850533,300 SW 10th Ave,Topeka,KS,66612,-95.67809062,39.04827749,,1000,
G,"LEGISLATIVE RESEARCH DEPARTMENT, KANSAS",,,,1311850533,300 SW 10th Ave,Topeka,KS,66612,-95.67809062,39.04827749,,1000,
G,LEGISLATURE,,,,1311850533,300 SW 10th Ave,Topeka,KS,66612,-95.67809062,39.04827749,,1000,
G,"LIBRARY, KANSAS STATE",,,,1311850533,300 SW 10th Ave,Topeka,KS,66612,-95.67809062,39.04827749,,1000,
G,REVISOR OF STATUTES,,,,1311850533,300 SW 10th Ave,Topeka,KS,66612,-95.67809062,39.04827749,,1000,
S,TOPEKA ADVENTIST SCHOOL,,,,1311850158,2431 SW WANAMAKER RD,TOPEKA,KS,66614,-95.76313413,39.02351792,,1000,
F,MANORCARE HEALTH SERVICES - TOPEKA,,,,1311849904,2515 SW WANAMAKER RD,Topeka,KS,66614,-95.76313913,39.02054062,,1000,1000
H,TOPEKA CENTER FOR REHABILITATION AND HEALTHCARE,,175172,,1311849904,2515 SW WANAMAKER ROAD,TOPEKA,KS,66614,-95.76313913,39.02054062,,1000,1000
G,FEDERAL LEASED BUILDING,,,,1311849898,2641 SW WANAMAKER RD,TOPEKA,KS,66614,-95.76296701,39.01894746,,1000,
H,RICKS ADVANCED DERMATOLOGY AND SKIN SURGERY PA,,1285253583,,1311849825,5120 SW 28TH ST,TOPEKA,KS,66614,-95.74239505,39.01658622,,1000,1000
H,COTTON O'NEIL CLINIC REVOCABLE TRUST,,1033293410,,1311849637,2909 SE WALNUT DR,TOPEKA,KS,66605,-95.61157397,39.01420209,,1000,
H,SERC REHABILITATION PARTNERS LLC,,1023062007,,1311849636,3627 SE 29TH ST,TOPEKA,KS,66605,-95.61215103,39.01403807,,1000,1000
F,PEGGY KELLY HOUSE II,,,,1311849622,1800 FAIRMONT RD,Topeka,KS,66604,-95.74543436,39.03425709,,1000,5000
C,"COMMUNITY ACTION, INC",,,,1311849526,455 SE Golf Park Blvd,Topeka,KS,66605,-95.67294001,39.00853242,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,1000
F,TOPEKA POLICE DEPT,,,,1311849526,455 SE Golf Park Blvd,Topeka,KS,66605,-95.67294001,39.00853242,,1000,1000
S,MATER DEI CATHOLIC SCHOOL,77091,,2399043115,1311849311,934 SW CLAY ST,TOPEKA,KS,66606,-95.68943976,39.05001667,,1000,
